8087,7775,7464,7154,7775,7465,7776,7776,8087,7153,7154,7153,7464,8086,8086,9642,7464,7775,6220,7465,7154,7153,8398,7776,7776,7776,7465,7775,7464,7775,7775,7464,7464,7465,7153,7465,7775,6843,7776,7776,8397,7464,7465,6843,7465,8087,7153,7776,7775,7776,7465,8087,8398,7464,7153,7775,7776,7465,7153,7464,7776,8709,7775,7465,7153,6843,7464,5909,5910,10264,7776,7464,8086,7464,7465,7465,7153,7153,7465,7465,7775,7154,9020,7775,8086,10886,5909,5598,6220,6220,5910,7154,7776,7464,7154,7775,6843,7464,7465,7154,7464,7775,8087,7775,7153,7776,7154,7776,8398,7464,7464,7465,8086,7153,7775,7465,7154,7153,8086,7465,7775,7776,7464,8086,10574,7153,7775,7154,7776,8087,7775,9331,7464,7775,7776,7154,8086,7776,7775,8086,7154,7775,7464,7776,7776,8087,8397,8087,7775,7465,5909,6842,7464,7776,6842,7153,6532,6221,5909,6221,6531,7775,6842,7776,7465,7775,8087,7154,8087,7775,7776,7775,7776,7154,7775,7464,8086,7775,7465,7464,7464,7153,6843,7154,7465,8086,7465,7464,7775,7154,7776,7775,7776,7464,7776,7775,8086,7775,7776,8087,7775,7776,6842,7775,7776,7776,7153,6843,7776,7153,7465,6843,7465,7154,7154,7464,7775,7776,7464,7465,8086,6843,7464,7465,7153,7465,8087,6843,7464,9642,7775,7775,6842,7775,8397,7776,8087,7776,8086,7776,10264,7465,8398,6842,7154,7154,7153,7464,7776,7465,7465,7154,7153,7464,6843,6220,4354,7775,8086,6842,5909,7776,7775,7464,7153,7775,7154,8086,7776,7464,8397,7153,7465,7775,8087,8397,8086,7464,7464,7776,7775,8709,7465,7776,7776,7776,7775,7775,9642,7465,7775,7776,7464,7464,7775,7776,7465,57850,7775,7775,7465,7465,7153,7465,7154,7154,7775,7465,7776,7465,7153,7464,7775,7775,7465,7154,7776,7776,7775,7775,7465,8086,7464,7775,7776,7154,8086,7776,8087,8086,7776,6843,8397,7464,7154,7154,7153,7775,7776,6221,8086,6843,8398,7464,7776,7465,7153,7775,7465,7153,7776,8087,5910,8086,8086,7776,7154,8087,7154,7465,7154,7776,8086,7465,7465,7775,8086,7775,7775,8087,7465,5910,5910,7465,7464,8086,7154,6843,7465,7464,7775,7464,6842,7464,7154,7464,6220,5909,7153,7775,7776,7153,7775,7153,7775,6843,7775,7776,7775,6843,7775,7775,5910,8086,7465,7465,7154,7465,7464,7776,7776,8086,7775,7776,7465,8086,6842,7775,7464,7776,7776,8086,6531,6221,4976,5287,7775,7776,7775,8087,6842,7775,6842,7775,8087,7775,7776,7775,8086,8087,6842,7464,7775,6842,7775,7153,8086,7775,7776,7464,8087,7464,7154,7464,7465,8086,7464,8087,7153,7775,7775,8398,7775,7153,7776,8397,6843,7464,8086,7775,7465,7775,7775,7776,7154,7464,7775,7464,7776,7464,7775,7153,7465,7464,6842,7465,7465,7776,8398,7775,7776,7464,6843,7775,8087,8398,7153,8087,6842,7153,8397,8397,6843,7153,9642,8398,6842,7153,7776,7775,7775,8086,8086,7465,8087,7776,8086,8087,7776,7776,7464,7776,8087,6842,6842,7465,7465,6842,7776,7464,7464,7776,8086,7154,7464,7154,7776,7776,7775,8086,7153,8086,7775,7464,8087,7153,7153,8087,8086,7464,7465,7465,8087,7464,6842,8398,6842,7775,8087,7775,6842,7465,7465,7464,7775,7775,8398,7776,7775,7775,7776,7464,8087,7775,8086,7464,7465,7153,7465,6843,7775,7154,8087,7464,7464,7153,6532,5910,6532,4665,6220,7464,8086,8397,8086,6842,8087,7776,7464,7464,7465,7154,7775,7154,7776,7464,8086,7776,7464,7153,7775,7464,6842,7465,7154,8086,7154,7153,7775,7775,7465,7464,8087,9642,7464,7465,7464,7465,7465,9953,8087,6221,6220,7465,7465,7775,7775,6842,8087,8087,6842,8087,7465,7465,7465,7776,7775,7465,8087,7154,7775,7465,7464,7776,20839,7464,5910,6532,7775,7154,7776,7776,7464,7153,7154,8086,7154,8398,7776,7776,7775,7775,7776,7464,8087,7465,7775,7776,7465,7465,8086,7775,7776,7153,8087,8398,7464,7775,7776,7154,7464,8087,7465,20838,7464,7153,7776,7153,7775,7153,6843,8086,7776,7464,7776,8086,7153,7464,7776,7154,8086,7465,7154,7775,8087,7464,7775,7775,7776,7776,7153,7776,7154,8709,7776,7153,7775,7465,8087,7776,8086,7464,9952,8086,7464,8086,7465,7465,7153,7776,7153,7154,7465,8398,8086,7775,7464,7465,7153,7776,5909,6220,7464,7465,7776,6221,6220,5909,8087,7153,7154,7154,7465,7465,7153,7464,7464,8086,7464,7775,7153,8086,8087,7465,7776,7153,6843,7775,7154,8398,7775,7775,7464,7464,8086,7465,7465,8086,7776,7464,7465,7154,7465,99216,7776,7465,7464,7775,7776,8087,7776,7775,7464,7153,7776,8397,7776,6842,7776,7775,7465,7775,7464,7465,7465,7775,8086,7465,7465,7776,7465,8086,8087,7153,7776,7154,7776,7464,7465,7464,7776,6842,7776,7464,7776,7465,8086,7775,7775,7775,8087,8087,7465,7153,7776,7776,8397,7775,8086,7775,7154,7465,7775,7775,8086,8397,8086,7465,8086,7776,7776,7464,7153,7154,7154,7464,7775,7776,8087,7776,7775,7776,7775,7775,8087,7465,8086,7154,7775,7464,7775,7464,7776,8087,8086,8398,7465,7153,8086,7775,7465,7775,7776,7775,8086,7153,7776,7465,7154,8087,7775,7775,7775,7775,6843,7464,7464,8397,7464,7464,7775,7465,7776,7775,7775,7465,7153,7154,7465,7775,7776,6843,8086,9019,7465,6221,5909,4976,4665,7775,7775,7776,7465,7464,7775,8086,7154,7775,8086,8086,8086,8397,7776,8086,7154,7775,7776,8087,7775,7464,7464,7776,7776,7154,7776,8087,7465,6842,7776,7465,7776,7776,7464,7153,6842,7464,8086,7464,7775,7153,12441,7464,7465,7154,7776,8086,7153,8086,7464,7464,8087,6842,6531,7464,8087,7464,7776,7464,8398,8398,7464,8086,8398,7153,7464,7776,7464,7775,7464,7775,
9952,9642,9020,9331,7776,9642,8397,9953,10264,9953,9953,10886,9330,9331,9019,10575,9019,9331,9642,9019,10264,9330,9330,8709,24570,10264,9642,10574,9642,8709,9330,9952,10574,9019,9953,9953,9019,9641,9642,10263,10264,9952,9642,9952,9331,10574,10264,9331,9331,10264,8708,10575,9641,8709,10574,9331,9953,9331,9952,10575,9642,9641,10263,10575,9019,10263,10575,9642,9953,10885,9953,9331,8709,9020,9331,10264,10264,10264,9330,9953,10264,10575,10264,7464,9331,9953,9330,9019,9020,10263,8709,8709,9330,9642,9019,10263,11197,10886,9642,7153,7153,8087,10575,9952,9642,9953,10263,10263,9642,9331,8709,9641,10575,9331,10575,9331,10264,9642,9952,9642,9642,9331,9953,9330,10575,9642,9953,10264,9330,9641,11197,9641,9020,9019,9952,10575,9331,9952,9953,8709,9331,9953,9642,9642,9330,10575,9019,9641,9331,11196,9642,9952,9641,9642,10574,10885,9331,10264,10885,9020,9020,10264,9642,9331,9953,9642,9641,9642,9642,9019,10264,10886,10574,9019,10263,9642,9953,10264,9331,9953,10264,10575,10263,10574,10575,10885,10263,9641,9641,10264,9641,8397,9642,9331,9952,9953,9642,9953,9641,9953,9642,8709,9642,9952,9953,10264,10574,10263,10264,9641,9953,9020,9642,9020,10885,9331,9642,9019,9019,9330,9953,9952,9642,9953,10264,10264,9952,9020,10886,9642,9953,10575,9019,9642,9952,9642,9642,9019,10574,10263,8708,9642,9642,9330,10575,10575,9952,8708,10885,9953,9330,9020,8709,9020,9642,10575,9331,10575,9953,9020,9953,10264,9642,10575,10574,10575,9953,9331,10264,9642,10264,9642,9953,7775,8397,10264,9019,9953,9642,9953,9331,10264,10886,9953,9953,10264,9020,9330,10263,9330,9019,9641,9331,9330,9642,9331,9953,10263,9641,9953,10886,9953,9642,10575,9642,10264,9020,10264,9642,9953,9641,7464,9330,8708,9642,10575,10264,10575,9331,9331,10263,10264,9020,9642,9331,9642,10263,9952,10574,10886,9330,10574,9641,9330,8709,10575,9952,10575,9330,8709,10264,9642,9953,9641,9642,10263,9019,10574,7154,9953,10574,10264,10263,9331,9953,10575,9953,9020,9641,9953,10264,9953,8709,9642,9642,9642,9953,10264,10575,10574,10574,10264,9331,9953,9642,9953,9020,10886,10574,8709,9641,9952,9642,9642,8709,9642,10575,10575,10264,10575,10575,10574,10575,9642,9331,10885,10263,10575,9331,9331,10264,9642,8709,10886,10575,9952,9330,9331,9331,9642,9952,10575,9641,10886,10886,10574,10263,6531,10574,10574,9642,9953,9331,10885,9019,9020,10574,10574,9642,9642,9953,10575,8087,8398,7464,10264,9642,8708,9020,9952,9642,10264,10575,10264,10264,10574,9642,10263,9019,9642,10575,9953,9642,9642,8398,9331,9952,9331,9953,10885,9953,9331,10263,10886,9331,9953,10264,9642,9642,8709,10263,9019,9952,10264,9331,10575,9642,10575,9330,9952,8709,9642,9330,9953,10264,9331,8708,10886,10263,9641,8709,9952,9642,9020,9020,10575,9953,9953,10263,10574,10263,10575,9641,9642,10263,10264,9953,9953,9642,9641,10885,9952,9019,10263,10575,9331,10263,7153,8398,10264,10574,10264,9641,10264,9330,9330,9642,9020,9642,10264,8709,9019,10263,8709,9642,10264,10263,9641,9020,10885,10575,11196,9952,9330,9642,9331,9019,10575,8709,9330,10264,9019,9953,10264,10264,10575,9330,10263,9953,9330,9953,9331,9953,9331,9642,9330,10574,9642,9953,10575,9020,10264,10575,10886,9641,9642,9641,10886,10575,10575,9330,10575,9642,10264,10575,9641,12130,9642,9642,9330,9020,8709,9019,9642,10575,9642,9331,10886,10264,9641,10263,9331,9953,8398,9331,9953,10264,9642,9330,9952,10575,10264,9642,10575,9642,9953,10264,9020,10263,10264,7465,8397,8087,9641,9330,9331,9953,9953,9020,9019,9331,10263,8086,9020,9642,9331,10575,9019,9331,10575,9330,11507,10575,10575,9330,10886,9330,11507,9642,9953,9019,9952,10263,9331,9331,10575,9642,9019,9641,9953,9953,9330,10574,9641,9641,10574,8087,10264,9331,9641,10575,9020,9641,10264,10574,9020,9641,9019,9331,10264,10886,9953,9953,8708,9952,10575,9952,9641,9953,8087,8398,9641,10575,9330,9020,10574,9641,9642,10574,10574,9020,9642,10575,9330,9642,9641,10574,8708,9331,9331,10264,10264,9642,10575,9642,9020,9331,9642,10575,9019,9953,10263,7776,10264,9331,9331,8708,10575,10264,8086,10575,10264,9642,9642,9953,9642,9953,9642,9330,10264,9953,9331,9641,9642,9953,10575,9020,10575,9642,9331,10263,9331,93617,7776,9952,9020,9641,9642,10264,10263,9641,9330,9330,9953,7153,7775,8087,7775,9952,8709,9641,9642,10575,9642,10264,10886,9641,10264,9953,9952,9953,9330,7776,9020,8397,10264,9641,9953,10885,9019,9953,10885,10263,10574,14307,7154,7776,7775,9642,10264,9020,9331,10575,10885,8709,10575,10575,10574,9330,9019,9642,10575,9330,9953,10885,10886,10264,10263,9331,9953,9952,8397,10886,10264,9642,9952,9952,9020,9953,10264,10264,9642,9642,9642,9331,9953,9330,10574,9020,8086,9641,9020,9641,10575,10264,9642,9642,9330,8708,9020,9330,9330,9641,9952,10885,10264,9331,9330,9330,7465,7464,9020,9019,9641,10885,8708,9641,9020,7153,8398,9641,10886,10575,9953,9642,9019,10264,10886,9952,9330,9642,10263,9330,9642,9642,9020,10575,9952,9641,9642,10263,9642,9019,9331,9330,9953,10574,9642,9331,9642,8709,9953,10263,9953,10264,9952,9330,10886,10264,9020,9642,9642,10574,9642,10264,10263,9953,9953,9019,10263,9020,10264,8709,9020,10264,7775,7153,10263,9019,9642,9953,9953,10264,9642,9331,9020,11197,10264,9642,10886,10574,10575,9330,9641,8708,9642,9953,9642,10575,10574,10264,9641,9642,10575,8398,7776,10886,10575,9019,10264,9641,10264,9330,10575,10263,10575,9330,10264,9953,8087,8709,7464,9641,9642,10264,9020,9642,9953,9641,9953,9020,9331,9953,10574,9642,9952,9953,10885,9331,10575,9953,9330,8398,9642,9953,8708,10575,9020,10264,9642,
12130,10575,10575,12130,10886,13063,12441,12130,11819,11819,11508,12130,10574,12752,9952,10575,12441,11818,11819,10886,12130,11196,12441,12440,12751,12130,11819,10885,10575,10886,9331,8709,9953,8709,9952,11507,11508,12752,8708,9020,9020,9331,7464,7465,11197,11819,10886,12130,10885,12130,11818,12752,13063,11819,10575,10886,10264,12441,13063,11818,11507,11818,9953,11818,10264,10575,10886,11197,12440,11819,12441,11819,9642,11508,12751,11819,11819,9953,9952,10886,9952,10575,11197,9952,9952,11819,11819,12440,11818,11508,12441,10263,12441,10886,11197,11196,12752,12130,12129,10264,8398,12752,11819,12441,12441,11507,12752,11818,11196,11818,10886,11508,10886,12751,11819,12440,12130,11196,11818,12441,11819,11197,12441,9642,12440,11819,11197,10886,10886,9641,12441,10264,12441,12441,11508,12441,10575,11508,10264,13063,10886,12440,10575,11508,11819,10574,8397,9330,8397,8398,12130,9953,11507,11196,10575,12441,10885,10886,11819,10574,10264,11819,12130,12130,11508,10264,11508,10574,10575,11508,11508,10575,12441,10885,12441,10264,10575,13063,11819,11197,11508,11819,12441,9642,11508,11197,11196,10886,12129,12441,11197,12441,10575,11197,12752,11818,12441,10885,12751,10575,12130,11508,10886,11508,11819,12441,11508,12440,9642,10574,12130,10886,12130,10264,12440,11819,12752,11197,10886,12441,11507,12130,11508,12130,12130,9641,10574,12752,10574,10575,12441,11819,12441,12751,12441,10264,11197,12441,10264,11819,9953,12441,10575,12130,11819,11819,11819,12129,13063,11818,11819,13063,10575,11196,12440,12751,13063,11507,10886,11507,11819,11819,9953,12130,12130,11819,11819,12752,11507,9953,11507,12130,11819,10886,12130,12130,11508,11819,11818,12441,11507,12130,12130,12129,13063,11819,10263,12752,11819,10263,12129,9952,10263,11819,10886,11508,12130,12441,10264,10886,12130,12130,11508,11507,10886,11196,12130,12130,12130,11197,11508,12441,10264,12129,11818,12441,11197,11197,11196,11818,9019,10263,9331,12440,12130,11197,10264,11508,11508,11507,12441,11819,11818,12130,12441,12751,11507,12130,10885,12130,10575,11819,10886,10886,10575,11197,10886,12130,10575,11819,11508,9953,10885,12130,10264,11819,11819,9642,11819,11819,11197,10886,12130,11819,10885,11819,12129,12130,11507,12441,11508,12130,10574,11508,12751,11197,11508,12130,13063,12441,11507,12441,11508,11819,12440,12441,11508,11197,11507,9330,10575,11818,11507,10574,12441,11196,10264,10574,11819,11507,12130,10575,11819,9330,8086,10263,10264,17417,12441,12440,10575,12440,12130,11197,11819,12129,11197,12130,10264,12130,10885,11197,12130,12441,11507,11818,10886,12130,11818,10574,11197,11819,10264,11819,11197,12441,12441,11508,12130,11818,11507,10885,12441,12130,10575,12130,13063,11508,11197,12130,10886,11507,11508,13063,12130,12441,12752,11197,11508,11196,11507,10264,10886,8398,9331,8087,7154,6842,11197,11508,12130,12440,11819,11197,11819,9953,8708,12130,9953,12752,11819,10886,10886,12441,10575,11819,11197,12752,11507,11507,12440,12441,9953,8087,8708,12752,12751,12441,12130,16173,10575,11818,11196,12130,11197,10886,10885,12130,12129,11819,12129,12441,10264,12130,10886,9331,8086,9642,11818,12441,12129,11819,11819,10886,11507,11197,11819,12130,12441,10264,11818,11507,12130,11819,11819,12440,9642,10886,12130,11819,12751,10264,16795,11197,12130,11197,11196,11508,11819,10575,11197,12441,12441,13063,11508,11507,10886,11819,12441,11819,11819,12441,11196,12130,12130,12752,11507,11196,12130,12441,12752,12130,12441,12752,12441,11197,12130,10886,12441,11197,10574,10574,10264,11508,12441,12441,10263,12441,12441,12752,12441,11819,14307,10264,11818,12752,10264,10575,11819,11819,12130,11819,11197,12441,10264,11507,14307,10575,12752,11508,12441,10886,12440,10886,13063,10886,12441,12752,11507,12752,13062,12130,11819,12441,10886,10886,11508,12752,12130,9953,11508,12441,11819,11197,11819,12752,11508,11197,12130,11819,12441,12441,11508,11508,12130,12441,11819,11508,11819,11818,10575,12130,11507,11508,11819,10264,10264,11508,10886,7775,10575,12441,11508,12441,11819,11197,13063,10264,11508,12129,10575,11197,12752,12130,11819,11818,10885,12130,10885,13374,11507,11508,12441,11819,12130,10574,11508,12440,11819,11819,11197,11818,12752,12130,11508,12130,11508,11197,10886,11507,12441,11197,12751,12441,11507,11197,11819,10886,12752,12441,12129,11819,12130,11819,10886,10886,11508,11508,9331,9953,12129,13685,11818,17728,13063,12441,12752,14929,12441,11507,12441,12130,11508,12130,12751,11818,11197,12440,12441,11507,11508,11507,11818,12441,11508,9952,11819,12129,11507,11197,12752,11196,12129,12130,11507,10885,12130,12129,10886,12130,12440,10575,10886,10885,10574,12441,11507,11818,9953,12130,12440,10264,12752,12441,11819,12130,12752,10886,10575,11819,12752,12440,14307,11508,16173,10886,11197,12129,11507,11507,10885,13063,11818,12129,9020,8708,10886,11196,12129,12441,11508,11507,11197,10886,12130,10886,12441,11507,12129,12130,11819,11508,10575,11819,11818,11508,12440,11508,11819,12441,10885,11818,12441,11508,9019,9642,10886,8708,8087,12441,13062,12440,11818,12440,12441,12752,11818,11196,10886,12130,12130,10264,13374,12752,11197,10575,13063,12130,11197,12751,12129,14618,10886,10575,11197,10574,11819,12130,13374,11819,12440,12441,11819,11819,12752,9953,12441,10885,10575,12440,11819,12130,25192,10264,10575,12752,8086,10885,11819,11197,12440,11508,10886,12130,10886,12129,11197,11819,10264,12130,11819,12441,11818,12129,12752,10574,12441,12752,11508,10575,10886,10263,12129,13374,11508,12441,12130,12130,11508,11819,12130,12130,10575,11819,11819,12130,12130,10575,12441,12130,12441,12441,12441,13063,11819,12130,10264,10575,12752,10575,12441,12441,12130,13063,12130,12441,9953,11197,12752,10263,11507,13374,12441,12130,11197,12440,11508,12130,12129,9953,12441,10574,10886,12441,11819,11818,13996,11508,11197,11819,10264,10886,12129,11508,12129,11819,12130,11819,10885,12752,10886,11818,12441,10263,11818,12752,10575,12130,10885,12130,12440,11197,11819,10264,10885,12441,12752,10886,11197,12752,9642,9642,11507,12752,13063,12441,10575,10574,12130,13063,
12751,11819,11819,13374,13063,13374,13063,12130,11819,12129,13685,13374,11508,11819,13062,11196,13063,11819,12752,12752,13685,13685,11197,11819,13063,12130,13996,11819,13063,13374,13374,12130,13374,10575,12752,12441,12752,13685,13374,13063,11508,13373,13374,12130,13685,13685,12440,12441,11196,11508,12752,13374,12751,12752,12130,13685,11819,10886,9952,13063,13996,12752,13685,12752,13063,11508,13995,12130,12752,13685,13063,12752,13685,13685,12129,12130,12441,13063,13996,13374,13063,12441,12752,13063,12752,12129,13684,12752,13996,13685,12130,13063,13062,13374,13374,13373,12130,12752,13685,13063,12751,11818,12751,12441,14929,11196,13063,13996,10575,13996,11196,12129,14929,12440,13373,13063,13374,12752,13685,13374,13685,10575,10886,13684,12441,27369,13374,12752,13374,11197,11819,13374,13062,10264,12130,12752,13374,12752,13996,13685,13062,13684,13685,11507,13374,13374,11819,10886,11197,13374,12440,12751,13684,12751,11508,17417,13063,10886,10264,12130,12752,13374,11819,14307,13685,12129,13374,12130,13374,10886,12440,11819,13374,10886,12130,13063,10886,13374,13685,13374,13063,13685,12752,13374,26125,13685,12440,13685,13374,11818,14307,12752,13063,12441,12752,10575,13684,13063,12441,13062,12752,13995,12752,26747,11196,13685,13374,12752,12441,13373,13063,12752,13374,12751,13373,12441,13062,11197,11508,12752,13063,13374,12129,12752,12752,13374,13374,12441,13996,13685,12752,13063,13373,12752,13374,13063,11819,13996,12752,13374,12129,12752,11819,13374,13063,11197,13063,13374,13374,12752,12441,10886,12130,13063,13685,10263,12752,11508,13374,13063,13063,13063,12129,12752,12130,14307,13373,13063,13373,13374,13374,12752,14929,12130,13373,13374,11508,13685,13374,12441,13995,13063,13374,13063,13685,10575,10885,12130,13374,13374,11508,12752,13374,11508,13062,12440,13063,13685,12752,12752,14307,12130,12752,12751,10575,12440,11818,13062,13996,12752,13685,12752,12130,13062,11819,13063,13685,13374,12752,10575,12441,13374,10263,7775,13685,12752,9953,14929,13685,13373,13374,12752,12752,13063,64692,13062,13374,13684,13063,13685,27059,12752,12441,13374,13062,12751,13063,13374,12752,13685,12130,11819,13063,11819,11818,12129,13685,13685,13684,13685,13063,12130,13685,13685,12752,13373,12751,10263,13063,13374,13063,12441,13063,12752,11197,12752,13996,13063,13685,13063,12441,11819,13685,10264,11197,10263,13063,11508,12751,12441,13063,12752,12130,13063,13996,13062,13063,11818,12130,12751,13374,11197,13996,12752,13063,13374,12441,10886,13063,13374,12752,13374,10886,13374,14307,11818,12441,13685,12752,13685,11819,13996,12752,13996,11507,13684,13685,13374,13374,12752,13062,12752,13063,12752,13374,13374,13374,13062,14307,13374,13063,13684,12130,13996,11196,12751,13374,13374,13374,12752,13685,13374,11818,13685,13685,12441,12752,12441,13685,11819,12752,13685,12752,13063,12752,12440,13374,12441,13996,12441,10885,13374,13374,12440,11507,13063,12752,13063,13063,11818,13685,13684,13374,12752,11508,12752,13063,10575,10574,10575,13374,13063,12441,10886,9642,13374,11508,12752,13685,10575,13685,12752,13685,13063,13684,12752,12752,13374,13063,12130,11197,12130,12441,12130,13374,12441,11819,13374,11507,12441,13685,12751,11819,12129,12441,13374,10263,10264,9953,10264,10574,8709,8397,9330,13374,13063,13063,13063,13063,13685,12752,12441,12752,12441,13374,13062,13685,13996,15862,12441,9020,12752,12129,13374,11197,11197,13685,13063,13685,13062,12752,13063,13996,23016,12752,12752,9953,9642,10574,9330,13685,13685,14307,12130,13374,10575,12440,13063,13996,12130,12441,12441,12441,13374,10885,13996,13685,13063,13374,12752,12440,12441,13684,13374,13685,13373,12129,12752,13063,13996,13063,12441,12129,13062,12129,12130,13685,13062,13995,13063,13063,11819,18350,13374,15551,10886,12752,12130,13063,13685,12441,12130,12752,13374,12752,11818,12752,12752,12752,13685,12752,12441,13684,13374,13063,13374,13063,13685,13062,12441,12751,13063,12752,13685,13374,13062,12130,11508,13996,11508,13374,12130,13062,13063,13373,9642,9330,9019,12129,13374,13685,13063,12752,13996,13063,13063,11197,13685,12751,14618,13063,12441,13374,12752,13996,13062,13996,12752,13374,13684,13685,12441,12752,13685,13374,12130,12130,12440,13374,12752,13374,12441,13374,12752,13374,13062,11818,13374,13374,13062,13373,13685,13685,12130,14307,11819,13996,13996,47897,13374,11818,12441,13685,13685,13063,12752,11819,13374,13374,12752,11819,13685,12130,12130,10264,12441,13374,13063,11819,13374,13063,13063,11508,14307,12441,13374,13996,13996,12441,12752,13374,13063,13374,13685,12752,13063,11508,11819,13685,13685,13374,13373,13684,12752,11507,12441,12441,14618,13374,13374,12130,12752,12752,13374,12752,13374,11819,12752,13374,12130,12752,13063,13063,13685,13374,27370,15551,11819,10575,13373,13996,13374,12441,11819,12441,13374,13374,14929,12130,14307,13063,13062,18039,12752,13374,13063,12441,12440,13685,12441,13063,13685,13685,13996,13374,12752,13374,13996,13996,13685,12441,11507,13373,12441,12751,12441,13374,13063,12752,13374,13374,9953,13062,13685,13063,10886,13374,12130,12752,13374,12752,13685,13685,12440,12752,13374,13685,12441,13062,13685,13374,12752,13374,11818,12752,13063,13374,12752,196253,12752,13374,12441,13374,13685,12130,13685,12441,12441,12441,11819,13685,13374,12752,13996,11507,13063,12130,12752,13063,13685,12751,13996,13063,13996,12440,13063,11819,13685,13062,10574,12752,13063,13685,12751,12441,13374,12441,11819,12130,12441,12752,13374,12441,13062,13062,12130,13063,12130,13374,18350,12441,13374,12440,13685,12441,13685,13684,13685,12130,13063,13685,13685,13373,13374,13685,13374,13063,10886,13063,13374,12129,12752,12441,13374,10263,13063,12752,12751,13996,12441,12752,13374,12130,13063,12130,13063,12751,13062,13062,12752,13996,13374,13373,14307,13996,13063,12752,12441,12752,13374,13374,13062,11508,13996,11508,13374,13685,13685,13063,13374,13685,13995,13374,13685,13374,13063,11507,13374,12129,12130,13374,12130,13062,13374,13996,13685,12751,12752,13374,13063,13685,12441,11197,13374,9331,10575,10264,13062,13063,12752,10264,10885,13063,11818,11197,12752,12441,12130,12441,12441,
